mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_criterion	param_max_depth	param_min_samples_leaf	param_min_samples_split	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
9.35464267730713	0.15288365212441773	0.0493105411529541	0.017632861125758306	gini	10	10	5	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 5}	0.7792439142350476	0.781613735289376	0.7788167015960019	0.7787199742060293	0.7785247341990504	0.7793838119051011	0.001139512067180633	567
9.275918579101562	0.0446307768157501	0.03981037139892578	0.002135587649827348	gini	10	10	10	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10}	0.7792519748508786	0.7816217959052072	0.7788086409801709	0.7787199742060293	0.77849249147583	0.7793789754836231	0.001148197773030707	569
9.545192527770997	0.16451753718528417	0.037911081314086915	0.002464607931316285	gini	10	10	20	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 20}	0.7792358536192165	0.7815814928260519	0.7787925197485088	0.7787522166693536	0.7785247341990504	0.7793773634124362	0.0011258808667603125	571
9.347188663482665	0.08780202950242236	0.03700971603393555	0.0012654984811878928	gini	10	10	30	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 30}	0.7793083991616959	0.7817346445268418	0.7787844591326777	0.7788973077543124	0.7785247341990504	0.7794499089549156	0.001169972780616441	547
9.289969491958619	0.07541193957913733	0.038007593154907225	0.0020008569989774312	gini	10	10	50	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 50}	0.7793325810091891	0.7816217959052072	0.7787763985168467	0.7788086409801709	0.7785247341990504	0.7794128301220928	0.0011353214370378995	557
9.191199827194215	0.08132174103361325	0.03872551918029785	0.003874985868090178	gini	10	10	100	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 100}	0.7793809447041754	0.7817265839110108	0.7787199742060293	0.7787038529743673	0.7785005521566352	0.7794063815904436	0.0011974317818136174	560
9.378426694869995	0.23588006395622652	0.03961424827575684	0.003991562343313695	gini	10	20	2	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 20, 'min_samples_split': 2}	0.7794454296308237	0.7817185232951798	0.7788086409801709	0.7790262776076092	0.7785811589646862	0.779516006095694	0.001137558931086968	535
9.758303165435791	0.5561541156540956	0.048425483703613284	0.012254693683835857	gini	10	20	5	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 20, 'min_samples_split': 5}	0.7794534902466549	0.7817185232951798	0.7788086409801709	0.7790262776076092	0.7785569769222709	0.7795127818103772	0.0011414792700272871	537
9.26949987411499	0.07936898893578079	0.04221019744873047	0.006242987875312342	gini	10	20	10	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 20, 'min_samples_split': 10}	0.7794293083991617	0.7817346445268418	0.7788086409801709	0.7790262776076092	0.7785730982838811	0.779514393959533	0.0011453501232473583	536
9.705024909973144	0.5142501064196782	0.03740983009338379	0.002417594363047499	gini	10	20	20	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 20, 'min_samples_split': 20}	0.7794212477833307	0.7817346445268418	0.7788086409801709	0.7790262776076092	0.7785569769222709	0.7795095575640447	0.0011481344923225092	538
9.71107268333435	0.3844917102873704	0.04101033210754394	0.005477995315558201	gini	10	20	30	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 20, 'min_samples_split': 30}	0.7794212477833307	0.7817346445268418	0.7788005803643399	0.7790262776076092	0.7785972803262964	0.7795160061216836	0.0011425463346760765	534
9.473126363754272	0.33331379776454495	0.04421911239624023	0.004591514518499251	gini	10	20	50	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 20, 'min_samples_split': 50}	0.7793890053200064	0.781766886990166	0.7788086409801709	0.7790182169917782	0.7786617657727372	0.7795289032109718	0.00114539497538743	529
9.645145273208618	0.3395898783649762	0.04231295585632324	0.0031895409272561077	gini	10	20	100	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 20, 'min_samples_split': 100}	0.7793325810091891	0.7818313719168144	0.7787683379010156	0.7788328228276641	0.7786134016879066	0.779475703068518	0.0012022382294687682	539
9.478684234619141	0.2647967599638541	0.04081029891967773	0.005343952255830533	gini	10	30	2	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 30, 'min_samples_split': 2}	0.7793890053200064	0.7818313719168144	0.7787199742060293	0.7789779139126229	0.7787020691767627	0.7795240669064472	0.0011800361413221634	531
9.488337564468384	0.15820370722130128	0.03931431770324707	0.0038140712474707115	gini	10	30	5	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 30, 'min_samples_split': 5}	0.7794454296308237	0.7818313719168144	0.7787280348218604	0.7789779139126229	0.7786859478151524	0.7795337396194548	0.0011801496692069222	527
9.909513711929321	0.514412205699544	0.03751835823059082	0.0009829315883091096	gini	10	30	10	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 30, 'min_samples_split': 10}	0.7793728840883444	0.7818474931484766	0.7787441560535225	0.7789779139126229	0.7786698264535422	0.7795224547313018	0.001188059218528177	532
9.879460382461549	0.43622708301459684	0.03780837059020996	0.0011662943413183443	gini	10	30	20	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 30, 'min_samples_split': 20}	0.7793728840883444	0.7818474931484766	0.7787441560535225	0.7789779139126229	0.7787020691767627	0.7795289032759458	0.0011834925511442819	528
9.447817993164062	0.1324166083854443	0.03860936164855957	0.004319468566905174	gini	10	30	30	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 30, 'min_samples_split': 30}	0.7793728840883444	0.7818474931484766	0.7788086409801709	0.7789779139126229	0.7787020691767627	0.7795418002612755	0.0011751928355407007	526
9.522403240203857	0.1471235326008666	0.03691706657409668	0.0023354817838891883	gini	10	30	50	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 30, 'min_samples_split': 50}	0.7793890053200064	0.7818313719168144	0.7787441560535225	0.7789779139126229	0.7786537050919321	0.7795192304589798	0.00118371067463429	533
9.52249231338501	0.15722528118194726	0.04082636833190918	0.005336562678126052	gini	10	30	100	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 30, 'min_samples_split': 100}	0.7794131871674996	0.7818797356118008	0.7787763985168467	0.7789295502176367	0.7786375837303219	0.7795272910488211	0.0012049670473549465	530
9.43858847618103	0.25867571399668937	0.037009382247924806	0.0019991888058452363	gini	10	50	2	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 50, 'min_samples_split': 2}	0.7794534902466549	0.7818071900693213	0.7785990649685636	0.7788811865226504	0.7785408555606607	0.7794563574735702	0.0012190437177312125	540
9.459377145767212	0.15893879999470756	0.03762655258178711	0.0023535748404107945	gini	10	50	5	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 50, 'min_samples_split': 5}	0.7794373690149927	0.7818071900693213	0.7785990649685636	0.7788811865226504	0.7785408555606607	0.7794531332272376	0.0012190683566106195	544
9.675267696380615	0.23201669666718772	0.037826251983642575	0.0032037156108555335	gini	10	50	10	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 50, 'min_samples_split': 10}	0.7794534902466549	0.7818071900693213	0.7785990649685636	0.7788811865226504	0.7785408555606607	0.7794563574735702	0.0012190437177312125	540
9.313033056259155	0.06922223633777595	0.037213611602783206	0.0016257704232475437	gini	10	50	20	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 50, 'min_samples_split': 20}	0.7794534902466549	0.7818071900693213	0.7785990649685636	0.7788811865226504	0.7785408555606607	0.7794563574735702	0.0012190437177312125	540
9.60996379852295	0.1868973419060158	0.03681507110595703	0.0014407320214840248	gini	10	50	30	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 50, 'min_samples_split': 30}	0.7794373690149927	0.7818071900693213	0.7785990649685636	0.7788811865226504	0.7785408555606607	0.7794531332272376	0.0012190683566106195	544
9.348532819747925	0.08176827245003014	0.04021000862121582	0.004622981209951908	gini	10	50	50	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 50, 'min_samples_split': 50}	0.7794534902466549	0.7818071900693213	0.7785990649685636	0.7788811865226504	0.7785408555606607	0.7794563574735702	0.0012190437177312125	540
9.56721658706665	0.16677645596716476	0.04220948219299316	0.00897647836462828	gini	10	50	100	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 50, 'min_samples_split': 100}	0.7794373690149927	0.7818071900693213	0.7785990649685636	0.7788811865226504	0.7785408555606607	0.7794531332272376	0.0012190683566106195	544
9.356410026550293	0.1349474849684664	0.037016773223876955	0.0021605971079945306	gini	10	100	2	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 100, 'min_samples_split': 2}	0.7794534902466549	0.7817830082218281	0.778502337578591	0.7788247622118329	0.7785327948798556	0.7794192786277525	0.0012303228942434049	552
9.556070327758789	0.128963983529358	0.03960962295532226	0.002871408398051647	gini	10	100	5	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 100, 'min_samples_split': 5}	0.7794534902466549	0.781758826374335	0.778502337578591	0.7788247622118329	0.7785327948798556	0.7794144422582538	0.001221034089022761	555
9.587309741973877	0.21973855094733757	0.038312768936157225	0.003568101226771682	gini	10	100	10	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 100, 'min_samples_split': 10}	0.7794534902466549	0.781758826374335	0.778502337578591	0.7788247622118329	0.7785327948798556	0.7794144422582538	0.001221034089022761	555
9.487792730331421	0.17068758705007858	0.038629913330078126	0.001507365106202191	gini	10	100	20	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 100, 'min_samples_split': 20}	0.7794534902466549	0.7817830082218281	0.778510398194422	0.7788247622118329	0.7785327948798556	0.7794208907509187	0.0012291250449197931	550
9.357821416854858	0.10637044518748748	0.03740792274475098	0.0018559468490206613	gini	10	100	30	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 100, 'min_samples_split': 30}	0.7794534902466549	0.7817830082218281	0.778502337578591	0.7788247622118329	0.7785327948798556	0.7794192786277525	0.0012303228942434049	552
9.42594118118286	0.08717445429802323	0.03692870140075684	0.001949953258497273	gini	10	100	50	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 100, 'min_samples_split': 50}	0.7794534902466549	0.7817830082218281	0.778502337578591	0.7788247622118329	0.7785327948798556	0.7794192786277525	0.0012303228942434049	552
9.232091236114503	0.06768385072081377	0.036924314498901364	0.0019221395595495263	gini	10	100	100	{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 100, 'min_samples_split': 100}	0.7794534902466549	0.7817830082218281	0.778510398194422	0.7788247622118329	0.7785327948798556	0.7794208907509187	0.0012291250449197931	550
10.835153818130493	0.19187824794945357	0.040610742568969724	0.0025782022951578117	gini	12	1	2	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 1, 'min_samples_split': 2}	0.7906013219409963	0.791052716427535	0.7893761083346768	0.7893358052555215	0.7871657840221185	0.7895063471961695	0.0013501488938490777	456
10.973299360275268	0.23163236301746265	0.0393369197845459	0.0009649748398555638	gini	12	1	5	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 1, 'min_samples_split': 5}	0.7906013219409963	0.791036595195873	0.789424472029663	0.7893841689505078	0.7870932378948726	0.7895079592023826	0.0013700615465148899	455
10.754314804077149	0.09663517483920697	0.04162507057189942	0.003711094132897191	gini	12	1	10	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 1, 'min_samples_split': 10}	0.7906577462518136	0.7911172013541835	0.7895050781879736	0.78940029018217	0.7870045704060165	0.7895369772764314	0.001427306323323322	453
10.837230920791626	0.17222129787459148	0.04053821563720703	0.001159124209654586	gini	12	1	20	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 1, 'min_samples_split': 20}	0.7906658068676446	0.791036595195873	0.7894970175721425	0.7892068354022247	0.7870690558524573	0.7894950621780685	0.0013939549750933008	460
10.709501886367798	0.17081513773940935	0.03973855972290039	0.0017280597599915943	gini	12	1	30	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 1, 'min_samples_split': 30}	0.7907141705626309	0.7909962921167177	0.7895211994196356	0.7892713203288731	0.7871738447029236	0.7895353654261562	0.0013542960503797677	454
10.58384575843811	0.023281433413949264	0.04232010841369629	0.0030818791181943302	gini	12	1	50	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 1, 'min_samples_split': 50}	0.7908431404159277	0.7911252619700145	0.7894889569563115	0.7895534418829598	0.7872866942341951	0.7896594990918817	0.0013579398545688365	444
10.701224374771119	0.18600420860158123	0.03920879364013672	0.0027878244861296387	gini	12	1	100	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 1, 'min_samples_split': 100}	0.7909318071900693	0.7912945349024666	0.7896582298887636	0.7895292600354668	0.7872947549150001	0.7897417173863532	0.001404798177936419	435
10.93442759513855	0.4764777549396248	0.04142837524414063	0.0020481997785691273	gini	12	5	2	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 5, 'min_samples_split': 2}	0.7905368370143478	0.7913025955182976	0.7896501692729324	0.789255199097211	0.7867627499818635	0.7895015101769305	0.0015426850714299711	458
11.310736227035523	0.5348610797086609	0.044009733200073245	0.0037399462342895683	gini	12	5	5	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 5, 'min_samples_split': 5}	0.7904078671610512	0.7913348379816217	0.7896018055779461	0.7893196840238594	0.7868675388323297	0.7895063467153618	0.0014942142967581174	457
11.245447397232056	0.5444079671467705	0.042122697830200194	0.002529645242854703	gini	12	5	10	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 5, 'min_samples_split': 10}	0.790544897630179	0.7912703530549734	0.7896582298887636	0.7892874415605352	0.786730507258643	0.7894982858786188	0.0015470135188847959	459
11.048531293869019	0.4803249964991605	0.04000964164733887	0.0014156623206373017	gini	12	5	20	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 5, 'min_samples_split': 20}	0.790561018861841	0.7913993229082702	0.7896421086571014	0.7891826535547316	0.7869562063211859	0.789548262060626	0.0015042162291176947	452
10.96008334159851	0.3595825448362165	0.04392695426940918	0.0040669353979014685	gini	12	5	30	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 5, 'min_samples_split': 30}	0.7908028373367725	0.7913509592132839	0.7897065935837498	0.7893196840238594	0.7871174199372879	0.7896594988189907	0.0014661594923038332	445
11.134435844421386	0.5462228812968419	0.04321012496948242	0.00591439398477412	gini	12	5	50	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 5, 'min_samples_split': 50}	0.7908592616475899	0.7914396259874255	0.7896259874254393	0.7895211994196356	0.7872302694685593	0.78973526878973	0.0014492055142536332	437
10.83561282157898	0.21643314853055967	0.04181060791015625	0.005344305585317564	gini	12	5	100	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 5, 'min_samples_split': 100}	0.7909559890375625	0.791520232145736	0.7897549572787361	0.7895856843462841	0.7872866942341951	0.7898207114085027	0.001460002081955506	423
11.004568672180175	0.2178788199668993	0.039408540725708006	0.0010194218020652078	gini	12	10	2	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 10, 'min_samples_split': 2}	0.7908189585684346	0.7911655650491698	0.7896179268096083	0.7892793809447042	0.7870851772140675	0.7895934017171969	0.001439728295327251	450
11.07886643409729	0.35835065934264293	0.04320883750915527	0.0032505654895268366	gini	12	10	5	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 10, 'min_samples_split': 5}	0.7907867161051104	0.7911978075124939	0.7895937449621151	0.7893035627921974	0.7871496626605083	0.789606298806485	0.0014179670523161362	447
10.907531785964967	0.33264148768658997	0.043410873413085936	0.009438279210793463	gini	12	10	10	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 10, 'min_samples_split': 10}	0.7908028373367725	0.7912139287441561	0.789569563114622	0.7893196840238594	0.7871577233413134	0.7896127473121448	0.0014209144877964407	446
10.874956274032593	0.19275375395529692	0.0424098014831543	0.0098341400000182	gini	12	10	20	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 10, 'min_samples_split': 20}	0.7908270191842657	0.7912381105916492	0.789569563114622	0.7892310172497179	0.7871174199372879	0.7895966260155086	0.0014483924821639567	449
10.802908420562744	0.13810843434078926	0.04321179389953613	0.004355519241945398	gini	12	10	30	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 10, 'min_samples_split': 30}	0.7908673222634209	0.7913428985974529	0.7895050781879736	0.7894405932613252	0.7872625121917797	0.7896836809003905	0.0014217636011114357	441
11.128343057632446	0.4448294404984128	0.04120941162109375	0.0011669655500454624	gini	12	10	50	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 10, 'min_samples_split': 50}	0.7908592616475899	0.7912864742866355	0.789569563114622	0.789569563114622	0.7872947549150001	0.7897159234156937	0.001391312469213286	440
11.007319450378418	0.44975621814060035	0.043610429763793944	0.0035565228312696034	gini	12	10	100	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 10, 'min_samples_split': 100}	0.7909237465742383	0.7914073835241012	0.7897468966629051	0.7895292600354668	0.7874720898927123	0.7898158753378848	0.001366785541723182	424
10.79253077507019	0.12675972548091494	0.042925691604614256	0.0038521188245444478	gini	12	20	2	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 20, 'min_samples_split': 2}	0.7907625342576173	0.791205868128325	0.7897468966629051	0.7896662905045946	0.7873108762766103	0.7897384931660104	0.001349107634112524	436
10.929180192947388	0.3803066879709889	0.0417144775390625	0.0035507318783291053	gini	12	20	5	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 20, 'min_samples_split': 5}	0.7907705948734484	0.791205868128325	0.7897227148154119	0.7896421086571014	0.7873028155958052	0.7897288204140184	0.0013535153903650207	439
11.196728706359863	0.39529374517371324	0.04332313537597656	0.005013471656089941	gini	12	20	10	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 20, 'min_samples_split': 10}	0.7907867161051104	0.7911897468966629	0.789738836047074	0.7896662905045946	0.7872866942341951	0.7897336567575274	0.001358037047395022	438
10.914302253723145	0.4580600479445715	0.04371480941772461	0.003902303419839845	gini	12	20	20	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 20, 'min_samples_split': 20}	0.7907947767209415	0.7911897468966629	0.789738836047074	0.7896662905045946	0.7873189369574154	0.7897417174253377	0.0013476858646096327	434
10.874419498443604	0.1649844010260788	0.038810205459594724	0.0022277495344113023	gini	12	20	30	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 20, 'min_samples_split': 30}	0.7907867161051104	0.7912461712074802	0.789738836047074	0.7896743511204256	0.7873028155958052	0.7897497780151791	0.0013643948998191076	433
10.875049924850464	0.233975167579295	0.03921709060668945	0.0014692027195054753	gini	12	20	50	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 20, 'min_samples_split': 50}	0.7907947767209415	0.7912945349024666	0.7897307754312429	0.7896582298887636	0.7874962719351276	0.7897949177757084	0.0013080626862990463	432
10.957363605499268	0.30593673368728647	0.04601044654846191	0.008651562545082151	gini	12	20	100	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 20, 'min_samples_split': 100}	0.7908431404159277	0.7916008383040465	0.7897307754312429	0.7896421086571014	0.7877864564441113	0.7899206638504859	0.0012916997382623697	410
10.998361396789551	0.30569239167903506	0.04560842514038086	0.010985495613803305	gini	12	30	2	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 30, 'min_samples_split': 2}	0.7909479284217314	0.7912219893599871	0.7900290182169918	0.7898275028212155	0.7874882112543226	0.7899029300148498	0.0013179069326079461	413
11.00060019493103	0.3917248938947668	0.04211215972900391	0.00512127275423323	gini	12	30	5	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 30, 'min_samples_split': 5}	0.7908673222634209	0.7912219893599871	0.7900935031436401	0.7898275028212155	0.7874882112543226	0.7898997057685173	0.0013071183617159392	414
10.913221597671509	0.39608504319990573	0.04082412719726562	0.003180828658393843	gini	12	30	10	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 30, 'min_samples_split': 10}	0.7910043527325488	0.7911897468966629	0.7900935031436401	0.7898275028212155	0.7875204539775429	0.7899271119143221	0.0013102904499667405	408
10.94049530029297	0.19433988793501794	0.04391942024230957	0.01259254692418406	gini	12	30	20	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 30, 'min_samples_split': 20}	0.7909237465742383	0.791205868128325	0.7901096243753023	0.7898275028212155	0.7874720898927123	0.7899077663583587	0.0013188625966302286	412
10.838720273971557	0.08924269541173149	0.03981003761291504	0.000979394487453898	gini	12	30	30	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 30, 'min_samples_split': 30}	0.7909640496533935	0.7912139287441561	0.7900935031436401	0.7898275028212155	0.7875204539775429	0.7899238876679896	0.001308487362317137	409
10.76228380203247	0.255661445164073	0.04100885391235352	0.0030347068493228064	gini	12	30	50	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 30, 'min_samples_split': 50}	0.7909318071900693	0.7912461712074802	0.7900773819119781	0.7898275028212155	0.7875043326159328	0.7899174391493352	0.0013153877585253622	411
11.144746494293212	0.2240589674066508	0.03980960845947266	0.0019414989275144234	gini	12	30	100	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 30, 'min_samples_split': 100}	0.7909237465742383	0.7914960502982428	0.7900290182169918	0.7899806545220055	0.7875849394239838	0.7900028818070923	0.0013360513908149364	407
10.727625131607056	0.21644142412707068	0.0403134822845459	0.0018850521013595494	gini	12	50	2	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 50, 'min_samples_split': 2}	0.7911655650491698	0.791367080444946	0.78924713848138	0.7899322908270192	0.7876494248704246	0.789872299934588	0.001359595728985042	419
10.833352279663085	0.3260630777705122	0.038608455657958986	0.0037215786719286166	gini	12	50	5	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 50, 'min_samples_split': 5}	0.7911816862808319	0.791367080444946	0.7892632597130421	0.7899322908270192	0.7876494248704246	0.7898787484272527	0.0013612021093212146	415
11.075971555709838	0.45999219667156865	0.04382576942443848	0.0036616801548050096	gini	12	50	10	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 50, 'min_samples_split': 10}	0.7911655650491698	0.791367080444946	0.7892632597130421	0.7899322908270192	0.7876494248704246	0.7898755241809203	0.0013581276745161504	416
10.899507188796997	0.36732157600469756	0.041332435607910153	0.0025236233049420196	gini	12	50	20	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 50, 'min_samples_split': 20}	0.7911655650491698	0.791367080444946	0.78924713848138	0.7899322908270192	0.7876494248704246	0.789872299934588	0.001359595728985042	419
11.020441961288451	0.6062676793972701	0.04172329902648926	0.0018637594873796327	gini	12	50	30	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 50, 'min_samples_split': 30}	0.7911655650491698	0.791367080444946	0.7892632597130421	0.7899322908270192	0.7876494248704246	0.7898755241809203	0.0013581276745161504	416
10.84476113319397	0.4053683344437742	0.040008258819580075	0.0006314348767192203	gini	12	50	50	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 50, 'min_samples_split': 50}	0.7911655650491698	0.791367080444946	0.78924713848138	0.7899322908270192	0.7876494248704246	0.789872299934588	0.001359595728985042	419
11.072595262527466	0.40387796137045157	0.04001040458679199	0.0014147861613407846	gini	12	50	100	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 50, 'min_samples_split': 100}	0.7911816862808319	0.791367080444946	0.78924713848138	0.7899322908270192	0.7876494248704246	0.7898755241809203	0.001362674480548113	416
10.806882858276367	0.2897810469629124	0.03972172737121582	0.000982073325993508	gini	12	100	2	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 100, 'min_samples_split': 2}	0.7903595034660648	0.7908108979526036	0.7890053200064485	0.7893922295663389	0.7869239635979655	0.7892983829178842	0.001352496855324405	466
10.821085929870605	0.2153355963053005	0.0403132438659668	0.004242112100949049	gini	12	100	5	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 100, 'min_samples_split': 5}	0.7903595034660648	0.7908108979526036	0.7890053200064485	0.7893922295663389	0.786964267001991	0.7893064435986893	0.0013383679499644019	461
10.900628757476806	0.28237135074875186	0.04102640151977539	0.002756896682204829	gini	12	100	10	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 100, 'min_samples_split': 10}	0.7903595034660648	0.7908108979526036	0.7890053200064485	0.7893922295663389	0.7869481456403807	0.7893032193263673	0.0013440141307174162	462
10.694963645935058	0.14356286250203376	0.0442101001739502	0.009950834971873683	gini	12	100	20	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 100, 'min_samples_split': 20}	0.7903595034660648	0.7908108979526036	0.7890133806222795	0.7893922295663389	0.7869239635979655	0.7892999950410505	0.0013521513348769263	464
10.853508758544923	0.35298952709523945	0.040913057327270505	0.00268995492558056	gini	12	100	30	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 100, 'min_samples_split': 30}	0.7903595034660648	0.7907867161051104	0.7890053200064485	0.7893922295663389	0.786964267001991	0.7893016072291907	0.0013329554145105123	463
10.79995059967041	0.19196829497082418	0.040312910079956056	0.001937224824524001	gini	12	100	50	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 100, 'min_samples_split': 50}	0.7903595034660648	0.7907867161051104	0.7890053200064485	0.7893922295663389	0.7869481456403807	0.7892983829568687	0.0013386127758259446	465
10.708047676086426	0.20469002374076178	0.03980941772460937	0.0013249951894458189	gini	12	100	100	{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 100, 'min_samples_split': 100}	0.7903595034660648	0.7907867161051104	0.7890053200064485	0.7893922295663389	0.7869239635979655	0.7892935465483857	0.0013471121491478771	467
12.068913507461549	0.0970399635711898	0.051633691787719725	0.010155207696034665	gini	14	1	2	{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 1, 'min_samples_split': 2}	0.7960664194744479	0.7997339996775754	0.7964130259551829	0.7964694502660004	0.7955085886553979	0.7968382968057209	0.0014876771536738898	353
12.181228685379029	0.23657091947297898	0.04942679405212402	0.01037384575048008	gini	14	1	5	{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 1, 'min_samples_split': 5}	0.796090601321941	0.7999113332258585	0.7964855714976624	0.796582298887635	0.7955972561442539	0.7969334122154701	0.0015288883981848928	351
12.088289260864258	0.21045827470108033	0.05001192092895508	0.005763578853404703	gini	14	1	10	{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 1, 'min_samples_split': 10}	0.7963001773335483	0.7997984846042238	0.7964372078026761	0.7965097533451556	0.7953876784433214	0.796886660305785	0.0015108736582003554	352
11.931819534301757	0.03884297525920202	0.042921590805053714	0.0032312322708484453	gini	14	1	20	{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 1, 'min_samples_split': 20}	0.7961309044010962	0.8001370304691279	0.7963566016443656	0.7967032081251008	0.795363496400906	0.7969382482081192	0.0016587592830881203	350
12.144008588790893	0.21264313020148917	0.04761042594909668	0.00700466693280064	gini	14	1	30	{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 1, 'min_samples_split': 30}	0.7965178139609866	0.7998629695308721	0.7966870868934387	0.7971062389166532	0.7955085886553979	0.7971365395914697	0.0014607800470437223	342
